"","individual.ID","temp.Cat","site","Temp.C","umol.cm2.hr","rate.type","light_dark","fragment.ID","site.block","recovery.block","site.letter"
"1578","PA39",20,"A",20.52876163,0.094154194,"C","light","PA39_C",3,1,"B"
"1579","PA41",20,"A",20.35369767,0.062696961,"C","light","PA41_C",3,1,"B"
"1580","PA42",20,"A",20.36831977,0.103765376,"C","light","PA42_C",3,1,"B"
"1581","PA46",20,"B",20.40200581,0.291586213,"C","light","PA46_C",3,1,"A"
"1582","PA49",20,"B",20.21689535,0.079741269,"C","light","PA49_C",3,1,"A"
"1583","PA50",20,"B",20.39815698,0.111024222,"C","light","PA50_C",3,1,"A"
"1584","PA53",20,"B",20.38922674,0.137652889,"C","light","PA53_C",3,1,"A"
"1585","PA37",24,"A",24.38884706,0.255589605,"C","light","PA37_C",3,1,"B"
"1586","PA39",24,"A",24.52723529,0.198764184,"C","light","PA39_C",3,1,"B"
"1587","PA41",24,"A",24.54014706,0.155251219,"C","light","PA41_C",3,1,"B"
"1588","PA42",24,"A",24.45471765,0.268241714,"C","light","PA42_C",3,1,"B"
"1589","PA46",24,"B",24.53245882,0.464869099,"C","light","PA46_C",3,1,"A"
"1590","PA49",24,"B",24.28936471,0.173015985,"C","light","PA49_C",3,1,"A"
"1591","PA50",24,"B",24.54371176,0.183776634,"C","light","PA50_C",3,1,"A"
"1592","PA53",24,"B",24.60425294,0.258483126,"C","light","PA53_C",3,1,"A"
"1593","PA37",28,"A",28.26583234,0.289243199,"C","light","PA37_C",3,1,"B"
"1594","PA39",28,"A",28.46280838,0.219098896,"C","light","PA39_C",3,1,"B"
"1595","PA41",28,"A",28.48029341,0.161782504,"C","light","PA41_C",3,1,"B"
"1596","PA42",28,"A",28.4005988,0.243515108,"C","light","PA42_C",3,1,"B"
"1597","PA46",28,"B",28.33949701,0.39332468,"C","light","PA46_C",3,1,"A"
"1598","PA49",28,"B",28.15420958,0.186008138,"C","light","PA49_C",3,1,"A"
"1599","PA50",28,"B",28.5259521,0.237755475,"C","light","PA50_C",3,1,"A"
"1600","PA53",28,"B",28.54532335,0.309079642,"C","light","PA53_C",3,1,"A"
"1601","PA37",30,"A",30.08828994,0.307714531,"C","light","PA37_C",3,1,"B"
"1602","PA39",30,"A",30.48523077,0.214333317,"C","light","PA39_C",3,1,"B"
"1603","PA41",30,"A",30.09018343,0.200230535,"C","light","PA41_C",3,1,"B"
"1604","PA42",30,"A",30.59571006,0.330829551,"C","light","PA42_C",3,1,"B"
"1605","PA46",30,"B",30.34650888,0.486102625,"C","light","PA46_C",3,1,"A"
"1606","PA49",30,"B",30.12137278,0.293640854,"C","light","PA49_C",3,1,"A"
"1607","PA50",30,"B",30.48604734,0.398739833,"C","light","PA50_C",3,1,"A"
"1608","PA53",30,"B",30.25352071,0.38382057,"C","light","PA53_C",3,1,"A"
"1609","PA37",31,"A",30.80839053,0.350105044,"C","light","PA37_C",3,1,"B"
"1610","PA39",31,"A",31.00230769,0.193760525,"C","light","PA39_C",3,1,"B"
"1611","PA41",31,"A",30.95595858,0.226155185,"C","light","PA41_C",3,1,"B"
"1612","PA42",31,"A",31.05494083,0.420463405,"C","light","PA42_C",3,1,"B"
"1613","PA46",31,"B",30.96559763,0.481772465,"C","light","PA46_C",3,1,"A"
"1614","PA49",31,"B",30.80600592,0.256888896,"C","light","PA49_C",3,1,"A"
"1615","PA50",31,"B",30.99294675,0.306889538,"C","light","PA50_C",3,1,"A"
"1616","PA53",31,"B",31.04706509,0.396238332,"C","light","PA53_C",3,1,"A"
"1617","PA37",32,"A",31.76791279,0.242555913,"C","light","PA37_C",3,1,"B"
"1618","PA39",32,"A",31.99602907,0.037687779,"C","light","PA39_C",3,1,"B"
"1619","PA41",32,"A",31.9461686,0.079233948,"C","light","PA41_C",3,1,"B"
"1620","PA42",32,"A",32.02397674,0.173601764,"C","light","PA42_C",3,1,"B"
"1621","PA46",32,"B",31.92726744,0.379705544,"C","light","PA46_C",3,1,"A"
"1622","PA49",32,"B",31.77312791,0.151449704,"C","light","PA49_C",3,1,"A"
"1623","PA50",32,"B",31.98097093,0.217537862,"C","light","PA50_C",3,1,"A"
"1624","PA53",32,"B",32.02269186,0.289025958,"C","light","PA53_C",3,1,"A"
"1625","PA37",35,"A",34.66971856,0.09065357,"C","light","PA37_C",3,1,"B"
"1626","PA39",35,"A",34.97198204,0.082366919,"C","light","PA39_C",3,1,"B"
"1627","PA41",35,"A",34.88885629,0.06616329,"C","light","PA41_C",3,1,"B"
"1628","PA42",35,"A",35.0084012,0.06545249,"C","light","PA42_C",3,1,"B"
"1629","PA46",35,"B",34.82405988,0.131518811,"C","light","PA46_C",3,1,"A"
"1630","PA49",35,"B",34.61566467,0.22496054,"C","light","PA49_C",3,1,"A"
"1631","PA50",35,"B",34.95289222,0.079780901,"C","light","PA50_C",3,1,"A"
"1632","PA53",35,"B",35.01571257,0.087498552,"C","light","PA53_C",3,1,"A"
"1633","PA37",37,"A",36.581,0.08099656,"C","light","PA37_C",3,1,"B"
"1634","PA39",37,"A",36.94463529,0.054358914,"C","light","PA39_C",3,1,"B"
"1635","PA41",37,"A",36.75557059,0.037799646,"C","light","PA41_C",3,1,"B"
"1636","PA42",37,"A",36.9215,0.035863052,"C","light","PA42_C",3,1,"B"
"1637","PA46",37,"B",36.73520588,0.06035938,"C","light","PA46_C",3,1,"A"
"1638","PA49",37,"B",36.58652353,0.052685804,"C","light","PA49_C",3,1,"A"
"1639","PA50",37,"B",36.87344118,0.06286567,"C","light","PA50_C",3,1,"A"
"1640","PA53",37,"B",36.90910588,0.042565923,"C","light","PA53_C",3,1,"A"
"1641","PA38",20,"A",20.24255882,0.225456378,"C","light","PA38_C",3,2,"B"
"1642","PA40",20,"A",20.12770588,0.092260385,"C","light","PA40_C",3,2,"B"
"1643","PA43",20,"A",20.17564706,0.226156606,"C","light","PA43_C",3,2,"B"
"1644","PA45",20,"A",20.19722353,0.091891253,"C","light","PA45_C",3,2,"B"
"1645","PA48",20,"B",20.15668235,0.115458108,"C","light","PA48_C",3,2,"A"
"1646","PA51",20,"B",20.08282353,0,"C","light","PA51_C",3,2,"A"
"1647","PA52",20,"B",20.17107059,0.504346456,"C","light","PA52_C",3,2,"A"
"1648","PA54",20,"B",20.35354706,0.331725881,"C","light","PA54_C",3,2,"A"
"1649","PA38",24,"A",24.31770238,0.352643901,"C","light","PA38_C",3,2,"B"
"1650","PA40",24,"A",24.28406548,0.203105714,"C","light","PA40_C",3,2,"B"
"1651","PA43",24,"A",24.1822619,0.34115481,"C","light","PA43_C",3,2,"B"
"1652","PA45",24,"A",24.21783333,0.271042765,"C","light","PA45_C",3,2,"B"
"1653","PA48",24,"B",24.15773214,0.253598658,"C","light","PA48_C",3,2,"A"
"1654","PA51",24,"B",24.23795238,0.125771118,"C","light","PA51_C",3,2,"A"
"1655","PA52",24,"B",24.23959524,0.262157351,"C","light","PA52_C",3,2,"A"
"1656","PA54",24,"B",24.41344643,0.219291844,"C","light","PA54_C",3,2,"A"
"1657","PA38",28,"A",28.43107692,0.471348847,"C","light","PA38_C",3,2,"B"
"1658","PA40",28,"A",28.29007692,0.278847681,"C","light","PA40_C",3,2,"B"
"1659","PA43",28,"A",28.31469231,0.482753109,"C","light","PA43_C",3,2,"B"
"1660","PA45",28,"A",28.31518935,0.345496069,"C","light","PA45_C",3,2,"B"
"1661","PA48",28,"B",28.2487574,0.351815429,"C","light","PA48_C",3,2,"A"
"1662","PA51",28,"B",28.20916568,0.213693195,"C","light","PA51_C",3,2,"A"
"1663","PA52",28,"B",28.32947337,0.413292935,"C","light","PA52_C",3,2,"A"
"1664","PA54",28,"B",28.5958284,0.298100944,"C","light","PA54_C",3,2,"A"
"1665","PA38",30,"A",30.12605263,0.520868632,"C","light","PA38_C",3,2,"B"
"1666","PA40",30,"A",30.05559649,0.302960639,"C","light","PA40_C",3,2,"B"
"1667","PA43",30,"A",30.07674269,0.530621341,"C","light","PA43_C",3,2,"B"
"1668","PA45",30,"A",30.08630409,0.314469256,"C","light","PA45_C",3,2,"B"
"1669","PA48",30,"B",29.99324561,0.391331657,"C","light","PA48_C",3,2,"A"
"1670","PA51",30,"B",30.03050877,0.29073693,"C","light","PA51_C",3,2,"A"
"1671","PA52",30,"B",30.09139766,0.384460175,"C","light","PA52_C",3,2,"A"
"1672","PA54",30,"B",30.24178363,0.319241461,"C","light","PA54_C",3,2,"A"
"1673","PA38",31,"A",31.20781657,0.522714261,"C","light","PA38_C",3,2,"B"
"1674","PA40",31,"A",31.11233728,0.333664326,"C","light","PA40_C",3,2,"B"
"1675","PA43",31,"A",31.12156213,0.530146661,"C","light","PA43_C",3,2,"B"
"1676","PA45",31,"A",31.18030769,0.355195882,"C","light","PA45_C",3,2,"B"
"1677","PA48",31,"B",31.07415976,0.410440717,"C","light","PA48_C",3,2,"A"
"1678","PA51",31,"B",31.08828994,0.315251587,"C","light","PA51_C",3,2,"A"
"1679","PA52",31,"B",31.14291716,0.496084152,"C","light","PA52_C",3,2,"A"
"1680","PA54",31,"B",31.33484024,0.398301662,"C","light","PA54_C",3,2,"A"
"1681","PA38",32,"A",32.28213018,0.386853162,"C","light","PA38_C",3,2,"B"
"1682","PA40",32,"A",32.11980473,0.162005564,"C","light","PA40_C",3,2,"B"
"1683","PA43",32,"A",32.21094675,0.51684274,"C","light","PA43_C",3,2,"B"
"1684","PA45",32,"A",32.24702367,0.155484955,"C","light","PA45_C",3,2,"B"
"1685","PA48",32,"B",32.15016568,0.266380411,"C","light","PA48_C",3,2,"A"
"1686","PA51",32,"B",32.11578698,0.191148396,"C","light","PA51_C",3,2,"A"
"1687","PA52",32,"B",32.20805325,0.448089386,"C","light","PA52_C",3,2,"A"
"1688","PA54",32,"B",32.44304734,0.191180164,"C","light","PA54_C",3,2,"A"
"1689","PA38",35,"A",35.06995858,0.20352329,"C","light","PA38_C",3,2,"B"
"1690","PA40",35,"A",34.94824852,0.279599329,"C","light","PA40_C",3,2,"B"
"1691","PA43",35,"A",35.00981065,0.182954964,"C","light","PA43_C",3,2,"B"
"1692","PA45",35,"A",35.05937278,0.075127922,"C","light","PA45_C",3,2,"B"
"1693","PA48",35,"B",34.99877515,0.352903467,"C","light","PA48_C",3,2,"A"
"1694","PA51",35,"B",34.91081065,0.07428997,"C","light","PA51_C",3,2,"A"
"1695","PA52",35,"B",34.9992426,0.152993135,"C","light","PA52_C",3,2,"A"
"1696","PA54",35,"B",35.26759172,0.131386077,"C","light","PA54_C",3,2,"A"
"1697","PA38",37,"A",36.83545294,0.046390089,"C","light","PA38_C",3,2,"B"
"1698","PA40",37,"A",36.83125294,0.033739386,"C","light","PA40_C",3,2,"B"
"1699","PA43",37,"A",36.84830588,0.085086469,"C","light","PA43_C",3,2,"B"
"1700","PA45",37,"A",36.89902941,0.052298578,"C","light","PA45_C",3,2,"B"
"1701","PA48",37,"B",36.85457647,0.019486406,"C","light","PA48_C",3,2,"A"
"1702","PA51",37,"B",36.79021765,0.07477941,"C","light","PA51_C",3,2,"A"
"1703","PA52",37,"B",36.86494706,0.04527087,"C","light","PA52_C",3,2,"A"
"1704","PA54",37,"B",37.08148235,0.10430737,"C","light","PA54_C",3,2,"A"
