,3.0.1.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
7/4/19,12:07:59,10,default,88068563,OXY_CH10,26.251,min,72.218,μmol/L,Humid,30.225,deg,195701,µV,34.904,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288970.14,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:00,10,default,88068563,OXY_CH10,26.268,min,72.195,μmol/L,Humid,30.229,deg,195739,µV,34.904,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288977.95,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:01,10,default,88068563,OXY_CH10,26.284,min,72.156,μmol/L,Humid,30.233,deg,195773,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288972.66,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:02,10,default,88068563,OXY_CH10,26.301,min,72.15,μmol/L,Humid,30.237,deg,195812,µV,34.904,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288981.16,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:03,10,default,88068563,OXY_CH10,26.318,min,72.099,μmol/L,Humid,30.243,deg,195845,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288986.3,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:04,10,default,88068563,OXY_CH10,26.335,min,72.061,μmol/L,Humid,30.247,deg,195873,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288983.13,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:05,10,default,88068563,OXY_CH10,26.352,min,72.048,μmol/L,Humid,30.252,deg,195911,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288974.78,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:06,10,default,88068563,OXY_CH10,26.368,min,72.014,μmol/L,Humid,30.258,deg,195943,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288964.03,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:07,10,default,88068563,OXY_CH10,26.384,min,71.997,μmol/L,Humid,30.261,deg,195970,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288977.84,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:08,10,default,88068563,OXY_CH10,26.401,min,71.979,μmol/L,Humid,30.267,deg,196005,µV,34.904,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288988.31,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:09,10,default,88068563,OXY_CH10,26.418,min,71.935,μmol/L,Humid,30.272,deg,196029,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288979.41,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:10,10,default,88068563,OXY_CH10,26.434,min,71.906,μmol/L,Humid,30.277,deg,196107,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288976.86,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:11,10,default,88068563,OXY_CH10,26.452,min,71.861,μmol/L,Humid,30.285,deg,196169,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288979.14,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:12,10,default,88068563,OXY_CH10,26.468,min,71.822,μmol/L,Humid,30.289,deg,196236,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288985.91,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:13,10,default,88068563,OXY_CH10,26.484,min,71.811,μmol/L,Humid,30.291,deg,196510,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288978.72,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:14,10,default,88068563,OXY_CH10,26.502,min,71.788,μmol/L,Humid,30.295,deg,196457,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288985.1,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:15,10,default,88068563,OXY_CH10,26.518,min,71.765,μmol/L,Humid,30.302,deg,196567,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288988.7,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:16,10,default,88068563,OXY_CH10,26.535,min,71.709,μmol/L,Humid,30.309,deg,196606,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288992.58,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:17,10,default,88068563,OXY_CH10,26.552,min,71.713,μmol/L,Humid,30.314,deg,196688,µV,34.904,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288972.9,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:18,10,default,88068563,OXY_CH10,26.568,min,71.685,μmol/L,Humid,30.316,deg,196690,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288976.72,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:19,10,default,88068563,OXY_CH10,26.585,min,71.657,μmol/L,Humid,30.321,deg,196719,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288975.78,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:20,10,default,88068563,OXY_CH10,26.601,min,71.623,μmol/L,Humid,30.327,deg,196744,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288971.5,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:21,10,default,88068563,OXY_CH10,26.618,min,71.589,μmol/L,Humid,30.333,deg,196796,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288979.59,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:22,10,default,88068563,OXY_CH10,26.635,min,71.561,μmol/L,Humid,30.338,deg,196831,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288970.22,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:23,10,default,88068563,OXY_CH10,26.651,min,71.55,μmol/L,Humid,30.34,deg,196836,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288984.84,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:24,10,default,88068563,OXY_CH10,26.668,min,71.489,μmol/L,Humid,30.348,deg,196889,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288980.16,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:25,10,default,88068563,OXY_CH10,26.685,min,71.466,μmol/L,Humid,30.352,deg,196913,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:26,10,default,88068563,OXY_CH10,26.702,min,71.454,μmol/L,Humid,30.357,deg,196951,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973.54,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:27,10,default,88068563,OXY_CH10,26.718,min,71.41,μmol/L,Humid,30.362,deg,196970,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288977.45,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:28,10,default,88068563,OXY_CH10,26.735,min,71.37,μmol/L,Humid,30.369,deg,197013,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288986.65,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:29,10,default,88068563,OXY_CH10,26.751,min,71.37,μmol/L,Humid,30.369,deg,196995,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288969.12,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:30,10,default,88068563,OXY_CH10,26.768,min,71.325,μmol/L,Humid,30.377,deg,197049,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288964.25,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:31,10,default,88068563,OXY_CH10,26.785,min,71.319,μmol/L,Humid,30.381,deg,197096,µV,34.91,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288969.67,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:32,10,default,88068563,OXY_CH10,26.802,min,71.243,μmol/L,Humid,30.386,deg,197150,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288964.95,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:33,10,default,88068563,OXY_CH10,26.818,min,71.247,μmol/L,Humid,30.391,deg,197189,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288986.17,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:34,10,default,88068563,OXY_CH10,26.835,min,71.198,μmol/L,Humid,30.394,deg,197225,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288975.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:35,10,default,88068563,OXY_CH10,26.851,min,71.175,μmol/L,Humid,30.401,deg,197232,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288970.99,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:36,10,default,88068563,OXY_CH10,26.868,min,71.152,μmol/L,Humid,30.405,deg,197282,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288971.57,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:37,10,default,88068563,OXY_CH10,26.885,min,71.113,μmol/L,Humid,30.412,deg,197321,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288978.74,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:38,10,default,88068563,OXY_CH10,26.901,min,71.096,μmol/L,Humid,30.415,deg,197358,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288975.12,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:39,10,default,88068563,OXY_CH10,26.918,min,71.057,μmol/L,Humid,30.422,deg,197437,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288974.08,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:40,10,default,88068563,OXY_CH10,26.935,min,71.002,μmol/L,Humid,30.429,deg,197444,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288976.43,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:41,10,default,88068563,OXY_CH10,26.951,min,70.99,μmol/L,Humid,30.431,deg,197483,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288980.3,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:42,10,default,88068563,OXY_CH10,26.968,min,70.962,μmol/L,Humid,30.439,deg,197522,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288972.64,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:43,10,default,88068563,OXY_CH10,26.985,min,70.929,μmol/L,Humid,30.442,deg,197546,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288970.94,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:44,10,default,88068563,OXY_CH10,27.001,min,70.922,μmol/L,Humid,30.446,deg,197570,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288978.56,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:45,10,default,88068563,OXY_CH10,27.018,min,70.9,μmol/L,Humid,30.45,deg,197588,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288966.32,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:46,10,default,88068563,OXY_CH10,27.034,min,70.882,μmol/L,Humid,30.456,deg,197618,µV,34.916,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973.79,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:47,10,default,88068563,OXY_CH10,27.051,min,70.838,μmol/L,Humid,30.461,deg,197637,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973.77,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:48,10,default,88068563,OXY_CH10,27.068,min,70.799,μmol/L,Humid,30.468,deg,197665,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973.33,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:49,10,default,88068563,OXY_CH10,27.085,min,70.777,μmol/L,Humid,30.472,deg,197740,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288981.16,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:50,10,default,88068563,OXY_CH10,27.102,min,70.755,μmol/L,Humid,30.476,deg,197616,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288976.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:51,10,default,88068563,OXY_CH10,27.118,min,70.701,μmol/L,Humid,30.48,deg,197465,µV,34.935,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288970.77,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:52,10,default,88068563,OXY_CH10,27.135,min,70.683,μmol/L,Humid,30.486,deg,197583,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288973.81,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:53,10,default,88068563,OXY_CH10,27.152,min,70.655,μmol/L,Humid,30.491,deg,197600,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288983.61,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:54,10,default,88068563,OXY_CH10,27.168,min,70.643,μmol/L,Humid,30.496,deg,197658,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288981.23,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:55,10,default,88068563,OXY_CH10,27.184,min,70.605,μmol/L,Humid,30.5,deg,197671,µV,34.928,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288979.81,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:56,10,default,88068563,OXY_CH10,27.201,min,70.571,μmol/L,Humid,30.509,deg,197710,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288985.02,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:08:57,10,default,88068563,OXY_CH10,27.218,min,70.56,μmol/L,Humid,30.511,deg,197744,µV,34.922,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,288984.07,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
